source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	ar	HP:0031127	IAO:0000115	Abnormal response to convulxin as manifested by reduced or lacking aggregation of platelets upon addition of convulxin.	استجابة غير طبيعية للكونفولكسين يتجلى في انخفاض أو فقدان تراكم الصفائح الدموية عند إضافة الكونفولكسين.	CANDIDATE
en	ar	HP:0031128	rdfs:label	Impaired collagen-related peptide-induced platelet aggregation	ضعف تراكم الصفائح الدموية المستحث بواسطة الببتيد المرتبط بالكولاجين	CANDIDATE
en	ar	HP:0031128	IAO:0000115	Abnormal response to collagen-related peptide (CRP) as manifested by reduced or lacking aggregation of platelets upon addition of CRP.	استجابة غير طبيعية للببتيد المرتبط بالكولاجين (CRP) يتجلى في انخفاض أو فقدان تراكم الصفائح الدموية عند إضافة CRP.	CANDIDATE
en	ar	HP:0031129	rdfs:label	Impaired phorbol myristate acetate-induced platelet aggregation	ضعف تراكم الصفائح الدموية المستحث بواسطة الفوريبول مايرستيت أسيتات	CANDIDATE
en	ar	HP:0031129	IAO:0000115	Abnormal response to phorbol myristate acetate (PMA) as manifested by reduced or lacking aggregation of platelets upon addition of PMA.	استجابة غير طبيعية للفوريبول مايرستيت أسيتات (PMA) يتجلى في انخفاض أو فقدان تراكم الصفائح الدموية عند إضافة PMA.	CANDIDATE
en	ar	HP:0031130	rdfs:label	Impaired calcium ionophore-induced platelet aggregation	ضعف تراكم الصفائح الدموية المستحث بواسطة المؤين الكالسيوم	CANDIDATE
en	ar	HP:0031130	IAO:0000115	Abnormal response to calcium Ionophore (such as A23187) as manifested by reduced or lacking aggregation of platelets upon addition of the ionophore.	استجابة غير طبيعية للمؤين الكالسيوم (مثل A23187) يتجلى في انخفاض أو فقدان تراكم الصفائح الدموية عند إضافة المؤين.	CANDIDATE
en	ar	HP:0031132	rdfs:label	Impaired annexin V binding to platelet phosphatidylserine	ضعف ارتباط الأنكسين V بالفوسفوسيرين للصفائح	CANDIDATE
en	ar	HP:0031132	IAO:0000115	Reduced binding of annexin V to platelet membrane, which is mediated by exposed phosphatidylserine. This can be measured by flow cytometry.	انخفاض في ارتباط الأنكسين V بغشاء الصفائح الدموية الذي يتم بواسطة الفوسفوسيرين المعرض. يمكن قياس ذلك بتدفق السيتوميتري.	CANDIDATE
en	ar	HP:0031133	rdfs:label	Increased annexin V binding to platelet phosphatidylserine	زيادة ارتباط الأنكسين V بالفوسفوسيرين للصفائح	CANDIDATE
en	ar	HP:0031133	IAO:0000115	Elevated binding of annexin V to platelet membrane, which is mediated by exposed phosphatidylserine. This can be measured by flow cytometry.	زيادة ارتباط الأنكسين V بغشاء الصفائح الدموية الذي يتم بواسطة الفوسفوسيرين المعرض. يمكن قياس ذلك بتدفق السيتوميتري.	CANDIDATE
en	ar	HP:0031100	rdfs:label	Decreased circulating inhibin B concentration	انخفاض تركيز الإنهيبين B في الدم	CANDIDATE
en	ar	HP:0031100	IAO:0000115	The concentration of inhibin B in the blood circulation is below the lower limit of normal.	تركيز الإنهيبين B في الدورة الدموية أقل من الحد الأدنى الطبيعي.	CANDIDATE
en	ar	HP:0031102	rdfs:label	Increased circulating antimullerian hormone concentration	زيادة تركيز هرمون مضاد مولر في الدم	CANDIDATE
en	ar	HP:0031102	IAO:0000115	An elevation above the normal range of the antimullerian hormone in the circulation.	ارتفاع فوق النطاق الطبيعي لهرمون مضاد مولر في الدورة الدموية.	CANDIDATE
en	ar	HP:0031103	rdfs:label	Decreased circulating antimullerian hormone circulation	انخفاض تركيز هرمون مضاد مولر في الدورة الدموية	CANDIDATE
en	ar	HP:0031103	IAO:0000115	A reduction below the normal range of the antimullerian hormone in the circulation.	انخفاض دون النطاق الطبيعي لهرمون مضاد مولر في الدورة الدموية.	CANDIDATE
en	ar	HP:0031104	rdfs:label	Insulin receptor antibody positivity	إيجابية الأجسام المضادة لمستقبلات الأنسولين	CANDIDATE
en	ar	HP:0031104	IAO:0000115	The presence of autoantibodies (immunoglobulins) in the serum that react against the insulin receptor.	وجود الأجسام المضادة الذاتية (الغلوبولين المناعي) في المصل التي تتفاعل ضد مستقبل الأنسولين.	CANDIDATE
en	ar	HP:0031106	rdfs:label	T-shaped uterus	رحم على شكل حرف T	CANDIDATE
en	ar	HP:0031106	IAO:0000115	An abnormality of the uterus characterized by a normal uterine outline but with an abnormal T-shaped uterine cavity with narrowing cavity due to thickened lateral walls with a correlation 2/3 uterine corpus and 1/3 cervix. The abnormlaity is said to resemble the letter T in hysterosalpingographic imaging.	تشوه في الرحم يتميز بشكل الرحم العادي ولكن مع تجويف رحم غير طبيعي يشبه حرف T، يتميز بتضيق التجويف بسبب سماكة الجدران الجانبية بنسبة 2/3 جسم الرحم و1/3 عنق الرحم. يتم توصيف الشذوذ بأنه يشبه حرف T في التصوير الهيستروسالبيبيغرافي.	CANDIDATE
en	ar	HP:0031107	rdfs:label	Decreased fibular diameter	انخفاض قطر الشظية	CANDIDATE
en	ar	HP:0031107	IAO:0000115	Reduced width of the cross sectional diameter of the fibula.	نقص في عرض القطر العرضي للشظية.	CANDIDATE
en	ar	HP:0031108	rdfs:label	Triceps weakness	ضعف عضلة الترايسبس	CANDIDATE
en	ar	HP:0031108	IAO:0000115	A lack of strength in the triceps muscle, which normally is responsible for extending (straightening) the elbow and mediating certain shoulder movements.	نقص في القوة في عضلة الترايسبس، التي تلعب دورًا في فرد الكوع ووسائط حركات معينة في الكتف.	CANDIDATE
en	ar	HP:0031134	rdfs:label	Cor triatriatum sinister	قلب ثلاثي الأذين الأيسر	CANDIDATE
en	ar	HP:0031134	IAO:0000115	A developmental anomaly of the heart characterized by the presence of three atria because the left atrium is divided by an abnormal septum.	تشوه تطوري في القلب يتميز بوجود ثلاثة أذينات بسبب انقسام الأذين الأيسر بحاجز غير طبيعي.	CANDIDATE
en	ar	HP:0031135	rdfs:label	Triggered by physical trauma	ينتج عن صدمة جسدية	CANDIDATE
en	ar	HP:0031135	IAO:0000115	Applies to a sign or symptom that is provoked or brought about by exposure to a trauma (injury to tissue).	ينطبق على علامة أو عرض يُثار أو يحدث بسبب التعرض لصدمة (إصابة في الأنسجة).	CANDIDATE
en	ar	HP:0031136	rdfs:label	Decreased acrosin in sperm head	نقصان الأكرسين في رأس الحيوان المنوي	CANDIDATE
en	ar	HP:0031136	IAO:0000115	A reduced amount of the enzyme acrosin in the sperm head acrosome. The acrosome is an organelle in the anterior half of the head of spermatozoa, and acrosin is a protease that contributes to the digestation of the zona pellucida in the fertilization process.	انخفاض كمية إنزيم الأكرسين في الأكرسومة برأس الحيوان المنوي. الأكرسومة هي عضية في النصف الأمامي من رأس الحيوانات المنوية، والأكرسين هو بروتياز يساهم في هضم المنطقة اللامعة أثناء عملية الإخصاب.	CANDIDATE
en	ar	HP:0031137	rdfs:label	Storage in hepatocytes	تراكم في الخلايا الكبدية	CANDIDATE
en	ar	HP:0031137	IAO:0000115	Hepatocytes (liver parenchymal cells) exhibit a bloated appearance because of expansion of the cytoplasm by accumulated material.	تظهر الخلايا الكبدية (خلايا البرانشيم الكبدية) بمظهر منتفخ بسبب توسع السيتوبلازم نتيجة تراكم المواد.	CANDIDATE
en	ar	HP:0031139	rdfs:label	Frog-leg posture	وضعية القدمين شبيهة بوضعية الضفدع	CANDIDATE
en	ar	HP:0031139	IAO:0000115	A type of rest posture in an infant that indicated a generalized reduction in muscle tone. The hips are flexed and the legs are abducted to an extent that causes the lateral thigh to rest upon the supporting surface. This posture is said to resemble the legs of a frog.	نوع من وضعية الراحة لدى الرضيع يشير إلى انخفاض عام في توتر العضلات. تكون الوركين مثنيتين والساقين مبعدتين لدرجة تجعل الفخذين الجانبيين تستقر على السطح الداعم. يقال إن هذه الوضعية تشبه سيقان الضفدع.	CANDIDATE
en	ar	HP:0031141	rdfs:label	Increased hepatic echogenicity	زيادة كثافة الصدى في الكبد	CANDIDATE
en	ar	HP:0031141	IAO:0000115	Increased echogenicity of liver tissue on sonography, manifested as an increased amount of white on the screen of the sonography device.	زيادة كثافة الصدى في نسيج الكبد في التصوير بالموجات فوق الصوتية، تظهر كزيادة في كمية البياض على شاشة جهاز التصوير.	CANDIDATE
en	ar	HP:0031143	rdfs:label	Decreased hepatic echogenicity	نقصان كثافة الصدى في الكبد	CANDIDATE
en	ar	HP:0031143	IAO:0000115	Reduced echogenicity of liver tissue on sonography, manifested as an increased amount of black on the screen of the sonography device.	انخفاض كمية صدى نسيج الكبد في التصوير بالموجات فوق الصوتية، يظهر كزيادة كمية السواد على شاشة جهاز التصوير.	CANDIDATE
en	ar	HP:0031144	rdfs:label	Coarsened hepatic echotexture	نسيج كبدي خشن المظهر	CANDIDATE
en	ar	HP:0031144	IAO:0000115	The appearance of the liver in sonographic images is normally uniform. This term applies when there is an irregular or non-uniform appearance of the liver parenchyma in liver sonography.	عادةً ما يكون مظهر الكبد في الصور فوق الصوتية متجانساً. يتم استخدام هذا المصطلح عندما يكون هناك مظهر غير منتظم أو غير متجانس لنسيج الكبد في السونار للكبد.	CANDIDATE
en	ar	HP:0031145	rdfs:label	Starry sky appearance on hepatic sonography	مظهر السماء المرصعة في السونار الكبدي	CANDIDATE
en	ar	HP:0031145	IAO:0000115	An abnormal echotexture visible in liver ultrasound manifesting as a diffuse hyperechoic liver echotexture with multiple, small hypoechoic lesions. The appearance is said to resemble a starry sky (multiple white spots on a dark background).	هو نسيج غير طبيعي يظهر في تصوير الكبد بالموجات فوق الصوتية حيث يظهر النسيج الكبدي بسطوع شديد مع وجود مناطق صغيرة داكنة مما يشبه السماء المرصعة بالنجوم (بعض النقاط البيضاء على خلفية مظلمة).	CANDIDATE
en	ar	HP:0031146	rdfs:label	Impaired oral bolus formation	ضعف تشكيل البلعة الفموية	CANDIDATE
en	ar	HP:0031146	IAO:0000115	An abnormality of swallowing characterized by reduced tongue coordination to form bolus after chewing. Food material spreads over the oral cavity instead of being concentrated into a bolus that is easily swallowed.	هي حالة غير طبيعية في البلع تتسم بخلل في تنسيق اللسان لتشكيل البلعة بعد المضغ. حيث يتشتت الطعام في الفم بدلاً من تركزه في بلعة يسهل بلعها.	CANDIDATE
en	ar	HP:0031150	rdfs:label	Vitreomacular adhesion	التصاق الزجاجي بالمقلة	CANDIDATE
en	ar	HP:0031150	IAO:0000115	Perifoveal vitreous separation with remaining vitreomacular attachment and unperturbed foveal morphologic features. It is an OCT finding that is almost always the result of normal vitreous aging, which may lead to pathologic conditions.	هي انفصال في الزجاجي المحيط بالنقطة المركزية للشبكية مع بقاء تلامس الزجاجي بالشبكية وعدم تأثر ملامح النقطة المركزية للعين (الفوفيا). تعد نتيجة للفحص بـ OCT وتكون ناتجة عادةً عن التقدم الطبيعي في العمر وقد تؤدي إلى حالات مرضية.	CANDIDATE
en	ar	HP:0031151	rdfs:label	Vitreomacular traction	جر الزجاجي للمقلة	CANDIDATE
en	ar	HP:0031151	IAO:0000115	Vitreomacular traction is characterized by anomalous posterior vitreous detachment accompanied by anatomic distortion of the fovea, which may include pseudocysts, macular schisis, cystoid macular edema, and subretinal fluid. Vitreomacular traction can be subclassified by the diameter of vitreous attachment to the macular surface as measured by OCT, with attachment of 1500 micrometers or less defined as focal and attachment of more than 1500 micrometers as broad.	يتميز بشرخ غير طبيعي للجزء الخلفي من الزجاجي مع تشويه في تشريح النقطة المركزية للشبكية، والذي قد يشمل كيسات كاذبة، شقوق في الشبكية المركزية، وذمة كيسية في المنطقة المركزية، وتراكم للسائل تحت الشبكية. يمكن تصنيف جر الزجاجي للشبكية بناءً على قطر تلامس الزجاجي مع سطح الشبكية المركزية كما يقاس بـ OCT، حيث يُعتبر التلامس البالغ 1500 ميكرومتر أو أقل بؤريًا والتلامس الأوسع من 1500 ميكرومتر واسعًا.	CANDIDATE
en	ar	HP:0031152	rdfs:label	Full-thickness macular hole	ثقب كامل في المقلة	CANDIDATE
en	ar	HP:0031152	IAO:0000115	Full-thickness macular hole (FTMH) is defined as a foveal lesion with interruption of all retinal layers from the internal limiting membrane to the retinal pigment epithelium. Full-thickness macular hole is primary if caused by vitreous traction or secondary if directly the result of pathologic characteristics other than vitreomacular traction. Full-thickness macular hole is subclassified by size of the hole as determined by OCT and the presence or absence of vitreomacular traction.	يُعرّف الثقب الكامل في النقطة المركزية للشبكية كآفة في المنطقة المركزية للشبكية مع انقطاع كل طبقات الشبكية من الغلاف الداخلي المحدد إلى الطبقة الملتونة. قد يكون الثقب كامل في النقطة المركزية إذا كان ناتجًا عن جر الزجاجي أو ثانوي إذا كان ناتجًا بشكل مباشر عن خصائص مرضية أخرى غير جر الزجاجي. يتم تصنيف الثقب الكامل في المنطقة المركزية بناءً على حجم الثقب كما يحدد بواسطة OCT ووجود أو غياب جر الزجاجي.	CANDIDATE
en	ar	HP:0031153	rdfs:label	Membranous vitreous appearance	مظهر زجاجي غشائي	CANDIDATE
en	ar	HP:0031153	IAO:0000115	Vitreous humor of the eye displaying consisting of a vestigial gel in the retrolental space bounded by a convoluted membrane.	الزجاجي في العين يظهر كجسم هلامي بدائي في الفضاء خلف العدسة محدد بواسطة غشاء ملتوي.	CANDIDATE
en	ar	HP:0031154	rdfs:label	Beaded vitreous appearance	مظهر زجاجي خرزاني	CANDIDATE
en	ar	HP:0031154	IAO:0000115	Vitreous humor of the eye displaying beaded bundles of irregular diameters.	الزجاجي في العين يظهر كحزم خرزية بأقطار غير منتظمة.	CANDIDATE
en	ar	HP:0031155	rdfs:label	Increased Arden ratio of electrooculogram	زيادة نسبة أرادن في كهربية العين	CANDIDATE
en	ar	HP:0031155	IAO:0000115	An abnormal increase in the Arden ratio, which is the ratio between the light peak and the dark trough of the smoothed (physiologic) EOG record.	زيادة غير طبيعية في نسبة أرادن، وهي النسبة بين ذروة الإضاءة والوادي المظلم في سجل الفحص الكهربائي المحسن (الفسيولوجي) لحركة العين.	CANDIDATE
en	ar	HP:0031156	rdfs:label	Decreased platelet glycoprotein Ib	نقص غليكوبروتين Ib في الصفائح الدموية	CANDIDATE
en	ar	HP:0031156	IAO:0000115	Decreased platelet cell membrane concentration of glycoprotein Ib.	نقص في تركيز غليكوبروتين Ib على غشاء الخلية الصفائحية.	CANDIDATE
en	ar	HP:0012787	rdfs:label	Recurrent pyelonephritis	التهاب الحويضة والكلية المتكرر	CANDIDATE
en	ar	HP:0012787	IAO:0000115	Repeated episodes of pyelonephritis.	حالات متكررة من التهاب الحويضة والكلية.	CANDIDATE
en	ar	HP:0012788	rdfs:label	Reticulate pigmentation of oral mucosa	تصبُّغ شبكي في الغشاء المخاطي الفموي	CANDIDATE
en	ar	HP:0012788	IAO:0000115	A net-like pattern of increased pigmentation of the oral cavity.	نمط يشبه الشبكة من زيادة التصبغ في تجويف الفم.	CANDIDATE
en	ar	HP:0012792	rdfs:label	Absent ossification of thoracic vertebral bodies	غياب التَعَظُّم في أجسام الفقرات الصدرية	CANDIDATE
en	ar	HP:0012792	IAO:0000115	A lack of bone mineralization of one or more body of thoracic vertebra.	غياب التمعدن العظمي في جسم أو أكثر من أجسام الفقرات الصدرية.	CANDIDATE
en	ar	HP:0012793	rdfs:label	Kinked brainstem	التواء في جذع الدماغ	CANDIDATE
en	ar	HP:0012793	IAO:0000115	A kinked appearance of the brainstem, i.e., an exaggerated flexure.	مظهر ملتوي لجذع الدماغ، أي انحناء مبالغ فيه.	CANDIDATE
en	ar	HP:0012794	rdfs:label	Periventricular white matter hypodensities	نقص الكثافة في المادة البيضاء المحيطة بالبطينات	CANDIDATE
en	ar	HP:0012794	IAO:0000115	Multiple areas of darker than expected signal on magnetic resonance imaging emanating from the cerebral white matter that surrounds the cerebral ventricles.	وجود عدة مناطق ذات إشارة أدكن مما هو متوقع في التصوير بالرنين المغناطيسي تنبعث من المادة البيضاء الدماغية المحيطة بالبطينات الدماغية.	CANDIDATE
en	ar	HP:0012796	rdfs:label	Increased cup-to-disc ratio	زيادة نسبة الكأس إلى القرص	CANDIDATE
en	ar	HP:0012796	IAO:0000115	An elevation in the ratio of the diameter of the cup of the optic disc to the total diameter of the disk. The optic disc has an orange-pink rim with a pale center (the cup) that does not contain neuroretinal tissue. An increase in this ratio therefore may indicate a decrease in the quantity of healthy neuroretinal cells.	زيادة في نسبة قطر الكأس في القرص البصري إلى القطر الكلي للقرص. يتكون القرص البصري من حافة برتقالية وردية ومركز شاحب (الكأس) لا يحتوي على نسيج شبكي عصبي. وبالتالي تشير الزيادة في هذه النسبة إلى انخفاض في كمية الخلايا الشبكية الصحية.	CANDIDATE
en	ar	HP:0031157	rdfs:label	Carotid cavernous fistula	ناسور سُباتي كهفي	CANDIDATE
en	ar	HP:0031157	IAO:0000115	An abnormal connection between a carotid artery and the cavernous sinus.	اتصال غير طبيعي بين الشريان السباتي والجيب الكهفي.	CANDIDATE
en	ar	HP:0031158	rdfs:label	Widened atrophic scar	ندبة ضامرة متوسعة	CANDIDATE
en	ar	HP:0031158	IAO:0000115	An atrophic scar (fibrous connective tissue resulting from incomplete healing of a wound) that has stretched (gotten wider), a manifestation of tissue fragility.	ندبة ضامرة (نسيج ضام ليفي ناتج عن عدم اكتمال شفاء الجرح) توسعت، مما يُظهر هشاشة في الأنسجة.	CANDIDATE
en	ar	HP:0031159	rdfs:label	Thinning of Descemet membrane	ترقق غشاء الديسيميت	CANDIDATE
en	ar	HP:0031159	IAO:0000115	A reduction in the thickness of Descemet's membrane.	انخفاض في سماكة غشاء الديسيميت.	CANDIDATE
en	ar	HP:0031160	rdfs:label	Myelokathexis	ميليكاثيكسيس	CANDIDATE
en	ar	HP:0031160	IAO:0000115	Impaired egress of mature neutrophils from bone marrow causing neutropenia.	ضعف خروج الخلايا الناضجة من النخاع العظمي مما يسبب نقص العدلات.	CANDIDATE
en	ar	HP:0012781	rdfs:label	Mid-frequency hearing loss	فقدان السمع في الترددات المتوسطة	CANDIDATE
en	ar	HP:0012781	IAO:0000115	A type of hearing impairment affecting primarily the middle frequencies of sound (1000 Hz to 3000 Hz).	نوع من ضعف السمع يؤثر بشكل رئيسي على الترددات المتوسطة للصوت (1000 هرتز إلى 3000 هرتز).	CANDIDATE
en	ar	HP:0012782	rdfs:label	Perilobar nephrogenic rest	نشوء كلوي محيط بالفص	CANDIDATE
en	ar	HP:0012782	IAO:0000115	A type of nephrogenic rest associated with multiple lesions in the periphery of the renal lobe.	نوع من النشوء الكلوي المرتبط بآفات متعددة في محيط الفص الكلوي.	CANDIDATE
en	ar	HP:0012783	rdfs:label	Intralobar nephrogenic rest	نشوء كلوي داخل الفص	CANDIDATE
en	ar	HP:0012783	IAO:0000115	A type of nephrogenic rest usually representing single lesions within the renal lobe, renal sinus, or calyceal walls.	نوع من النشوء الكلوي يمثل عادة آفة وحيدة داخل الفص الكلوي أو الجيوب الأنفية الكلوية أو جدران السبيل.	CANDIDATE
en	ar	HP:0012784	rdfs:label	Perinephritis	التهاب محيط الكلية	CANDIDATE
en	ar	HP:0012784	IAO:0000115	Inflammation of the connective and adipose tissues surrounding the kidney.	التهاب النسيج الضام والأنسجة الدهنية حول الكلية.	CANDIDATE
en	ar	HP:0012785	rdfs:label	Flexion contracture of finger	تقلص انثنائي في الأصبع	CANDIDATE
en	ar	HP:0012785	IAO:0000115	Chronic loss of joint motion in a finger due to structural changes in non-bony tissue.	فقدان مزمن لحركة المفصل في الأصبع بسبب تغيرات هيكلية في الأنسجة غير العظمية.	CANDIDATE
en	ar	HP:0012786	rdfs:label	Recurrent cystitis	التهاب المثانة المتكرر	CANDIDATE
en	ar	HP:0012786	IAO:0000115	Repeated infections of the urinary bladder.	التهابات متكررة في المثانة البولية.	CANDIDATE
en	ar	HP:0012797	rdfs:label	Lymphatic vessel neoplasm	ورم الأوعية اللمفاوية	CANDIDATE
en	ar	HP:0012797	IAO:0000115	A benign or malignant neoplasm arising from the lymphatic vessels.	ورم حميد أو خبيث ينشأ من الأوعية اللمفاوية.	CANDIDATE
en	ar	HP:0012798	rdfs:label	Pulmonary lymphangiomyomatosis	ليمفانجيومايوماتوس الرئوي	CANDIDATE
en	ar	HP:0012798	IAO:0000115	Infiltration of smooth muscle-like cells in lymph vessels as well as the lung (pleura, alveolar septa, bronchi, pulmonary vessels and lymphatics as well as lymph nodes, especially in posterior mediastinum and retroperitoneum). Focal emphysema can develop because of airway narrowing, and the thoracic duct may be obliterated. Pulmonary lymphangiomyomatosis may lead to multiple small cysts with a hamartomatous proliferation of smooth muscle in their walls.	تسلل خلايا شبيهة بالعضلات الملساء في الأوعية اللمفاوية وكذلك الرئة (الجنبة، الحواجز السنخية، الشعب الهوائية، الأوعية الدموية الرئوية واللمفاوية وكذلك العقد اللمفاوية، خاصة في المنصف الخلفي وخلف الصفاق). يمكن أن يتطور النفاخ البؤري بسبب تضيق المجرى الهوائي، وقد يتم انسداد القناة الصدرية. يمكن أن يؤدي الليمفانجيومايوماتوس الرئوي إلى تكوين العديد من الأكياس الصغيرة مع تكاثر شاذ للعضلات الملساء في جدرانها.	CANDIDATE
en	ar	HP:0012799	rdfs:label	Unilateral facial palsy	شلل الوجه الأحادي	CANDIDATE
en	ar	HP:0012799	IAO:0000115	One-sided weakness of the muscles of facial expression and eye closure.	ضعف من جانب واحد في عضلات تعابير الوجه وإغلاق العين.	CANDIDATE
en	ar	HP:0012800	rdfs:label	Accessory cranial suture	قطعة جمجمة إضافية	CANDIDATE
en	ar	HP:0012800	IAO:0000115	A cranial suture that is in addition to canonical membrane-covered openings in the incompletely ossified skull of the fetus or newborn infant.	درزة جمجمة إضافية تكون زائدًا على الفتحات المغطاة بغشاء في الجمجمة غير المكتملة التصلب في الجنين أو الرضيع.	CANDIDATE
en	ar	HP:0012801	rdfs:label	Narrow jaw	فك ضيق	CANDIDATE
en	ar	HP:0012801	IAO:0000115	Bigonial distance (lower facial width) more than 2 standard deviations below the mean (objective); or an apparently decreased width of the lower jaw (mandible) when viewed from the front (subjective).	المسافة الكبيرة بين النتوئين الجانبيين (عرض الوجه السفلي) أكثر من 2 انحراف معياري أقل من المتوسط (موضوعي)؛ أو عرض الفكين الظاهر منخفضًا عند النظر من الأمام (ذاتي).	CANDIDATE
en	ar	HP:0012802	rdfs:label	Broad jaw	فك عريض	CANDIDATE
en	ar	HP:0012802	IAO:0000115	Bigonial distance (lower facial width) more than 2 SD above the mean (objective); or an apparently increased width of the lower jaw (mandible) when viewed from the front (subjective).	المسافة الكبيرة بين النتوئين الجانبيين (عرض الوجه السفلي) أكثر من 2 انحراف معياري فوق المتوسط (موضوعي)؛ أو عرض الفكين الظاهر مرتفعًا عند النظر من الأمام (ذاتي).	CANDIDATE
en	ar	HP:0012803	rdfs:label	Anisometropia	أنيسومتروبيا	CANDIDATE
en	ar	HP:0012803	IAO:0000115	Inequality of refractive power of the two eyes.	عدم تساوي قوة الانكسار في العينين.	CANDIDATE
en	ar	HP:0012804	rdfs:label	Corneal ulceration	قرحة القرنية	CANDIDATE
en	ar	HP:0012804	IAO:0000115	Disruption of the epithelial layer of the cornea with involvement of the underlying stroma.	تلف في الطبقة الطلائية للقرنية مع تأثر السدى الأساسي.	CANDIDATE
en	ar	HP:0012805	rdfs:label	Iris transillumination defect	خلل عبور الضوء في القزحية	CANDIDATE
en	ar	HP:0012805	IAO:0000115	Transmission of light through the iris as visualized upon slit lamp examination or infrared iris transillumination videography. The light passes through defects in the pigmentation of the iris.	عبور الضوء عبر القزحية عند تصوره بفحص المصباح الشقي أو تصوير فيديوني لعبور الضوء بالأشعة تحت الحمراء للقزحية. يمر الضوء عبر عيوب في تصبغ القزحية.	CANDIDATE
en	ar	HP:0012806	rdfs:label	Proboscis	خرطوم	CANDIDATE
en	ar	HP:0012806	IAO:0000115	A fleshy, tube-like structure usually located in the midline of the face or just to one side of the midline.	هيكل لحمي أنبوبي الشكل يقع عادة في منتصف الوجه أو بجانب واحد من الوسط.	CANDIDATE
en	ar	HP:0031109	rdfs:label	Agalactia	فشل إفراز الحليب	CANDIDATE
en	ar	HP:0031109	IAO:0000115	Failure of secretion of milk following childbirth associated with an inability to breastfeed an infant.	عدم إفراز الحليب بعد الولادة مرتبط بعدم القدرة على إرضاع الرضيع.	CANDIDATE
en	ar	HP:0031110	rdfs:label	Twin-to-twin transfusion	نقل الدم بين التوأمين	CANDIDATE
en	ar	HP:0031110	IAO:0000115	As a result of sharing a single placenta, the blood supplies of monochorionic twin fetuses can become connected, so that they share blood circulation: although each fetus uses its own portion of the placenta, the connecting blood vessels within the placenta allow blood to pass from one twin to the other.Depending on the number, type and direction of the interconnecting blood vessels (anastomoses), blood can be transferred disproportionately from one twin (the donor) to the other (the recipient). This state of transfusion causes the donor twin to have decreased blood volume, retarding the donor's development and growth. The blood volume of the recipient twin is increased, which can strain the fetus's heart and eventually lead to heart failure.	نتيجة لمشاركة مشيمة واحدة، يمكن أن تتصل إمدادات الدم للجنينين التوأمين الأحاديي الكوريون، بحيث يتشاركون في الدورة الدموية: على الرغم من أن كل جنين يستخدم جزءه الخاص من المشيمة، فإن الأوعية الدموية الموصلة داخل المشيمة تسمح للدم بالمرور من توأم إلى الآخر. اعتمادًا على عدد ونوع واتجاه الأوعية الدموية المتصلة، يمكن أن يُنقل الدم بشكل غير متناسب من توأم (المتبرع) إلى توأم آخر (المستقبل). يتسبب هذا الحالة في تقليل حجم الدم للجنين المتبرع مما يؤخر نموه وتطوره. بينما يزداد حجم دم الجنين المستقبل مما يزيد من جهد القلب وقد يؤدي إلى فشل القلب في النهاية.	CANDIDATE
en	ar	HP:0031111	rdfs:label	Cutaneous hamartoma	ورام حميد جلدي	CANDIDATE
en	ar	HP:0031111	IAO:0000115	A hamartoma (tissue malformation consisting of an abnormal mixture of constitutive components) originating in the skin.	ورام حميد (تشوه نسيجي يتكون من خليط غير طبيعي من المكونات المكونة) ينشأ في الجلد.	CANDIDATE
en	ar	HP:0031117	rdfs:label	Purely bicuspid aortic valve	صمام أبهري ثنائي الشرفتين نقي	CANDIDATE
en	ar	HP:0031117	IAO:0000115	A type of bicuspid aortic valve (BAV) characterized by two equal-sized cusps, with no raphe and only two commissures. There is a lateral arrangement of the free edge of the cusps. Note that this differs from some other forms of BAV in which there are three commissures and two of the three cusps are joined by a raphe forming two functional leaflets. This type of BAV often is associated with aortic stenosis.	نوع من صمام الأبهري ثنائي الشرفتين يتميز بوجود شرفتین متساويتين في الحجم، بدون تذرذ قطور و فقط بمفصلیين اثنین. هناك ترتيب جانبي للحافة الحرة للشرفتين. يختلف هذا عن بعض الأشكال الأخرى للصمام الأبهري ثنائي الشرفتين حيث توجد ثلاثة مفاصل انضم فيها اثنان من الشرفات الثلاثة بتذرذ قطور يشكلان وظيفيًا شرفتين. غالباً ما يرتبط هذا النوع بتضيق في الشريان الأورطي.	CANDIDATE
en	ar	HP:0031118	rdfs:label	Single raphe bicuspid aortic valve	صمام أبهري ثنائي الشرفتين مع تذرذ قطور واحد	CANDIDATE
en	ar	HP:0031118	IAO:0000115	A type of bicuspid aortic valvue (BAV) characterized by the presence of a single raphe that extends from the commissure to the free edge of the two underdeveloped, conjoint cusps, resulting in two leaflets of unequal size.	نوع من صمام الأبهري ثنائي الشرفتين يتميز بوجود تذرذ قطور واحد يمتد من المفصل إلى الحافة الحرة للشرفتين الغير متطورتين، مما ينتج عنه شرفتين غير متساويتين في الحجم.	CANDIDATE
en	ar	HP:0031119	rdfs:label	Bicuspid aortic valve with right-left cusp fusion	صمام أبهري ثنائي الشرفتين مع التحام الشرفة اليمنى واليسرى	CANDIDATE
